timestamp,open,high,low,close,volume,xrp_vwap,eth_vwap
2022-02-16 01:00:00,44215.52,44220.45,43964.06,44015.35,32.32850184,0.8415482680284454,3152.8297623174103
2022-02-16 02:00:00,44015.34,44110.88,43938.7,44096.06,15.95287263,0.8392213524731187,3152.659083033198
2022-02-16 03:00:00,44099.66,44199.79,43988.36,44018.95,19.72933619,0.8385757957450078,3152.2839654944996
2022-02-16 04:00:00,44016.18,44016.18,43718.58,43931.03,53.07560421,0.8380563686913923,3138.6010904360974
2022-02-16 05:00:00,43931.03,44160.39,43917.64,44086.54,13.43950831,0.8379311102541528,3138.2400396754592
2022-02-16 06:00:00,44089.97,44228.96,44053.04,44053.04,31.90440915,0.8378932165746243,3138.24588042521
2022-02-16 07:00:00,44070.92,44230.14,43977.56,44227.69,28.12299503,0.8378595886471926,3139.4165515001127
2022-02-16 08:00:00,44225.15,44362.01,44173.44,44188.22,42.08482933,0.8372796141475323,3140.3996402117864
2022-02-16 09:00:00,44183.88,44198.68,44000.01,44046.43,19.16066627,0.8370911615205862,3140.3156986965496
2022-02-16 10:00:00,44026.45,44160.57,43908.88,44143.57,32.2716617,0.8358709031021196,3138.0308564521183
2022-02-16 11:00:00,44156.95,44301.13,44138.73,44213.54,34.67141548,0.8333334486946012,3138.154751234495
2022-02-16 12:00:00,44217.04,44250.0,43997.15,44063.16,22.01076307,0.8329812965290713,3137.9095378652178
2022-02-16 13:00:00,44081.15,44174.29,43550.0,43663.5,96.19222807,0.8305753496324741,3128.6457848729797
2022-02-16 14:00:00,43646.09,43759.5,43312.83,43519.85,131.6246174,0.8296589299489397,3118.667986053906
2022-02-16 15:00:00,43496.59,43719.55,43471.38,43630.5,58.53022744,0.8290159068480492,3115.2254323568604
2022-02-16 16:00:00,43630.5,43750.09,43367.73,43682.1,72.14741521,0.8284358326984611,3110.9701105016375
2022-02-16 17:00:00,43689.45,43737.35,43574.04,43608.9,62.97185684,0.8283169839116756,3109.481558624943
2022-02-16 18:00:00,43590.73,43938.06,43537.44,43880.72,72.16501777,0.8280974936223079,3107.4782819214365
2022-02-16 19:00:00,43889.39,44407.51,43726.8,44260.65,192.3904192,0.8282108047770785,3118.1222882826714
2022-02-16 20:00:00,44260.66,44402.2,44097.37,44136.85,66.99860408,0.8290303239041741,3121.050261224582
2022-02-16 21:00:00,44131.92,44189.67,43910.12,44103.86,51.73897659,0.8299277562682973,3121.5263966629186
2022-02-16 22:00:00,44103.85,44174.05,43977.06,44018.7,56.41326457,0.8301943021168224,3121.7418290480346
2022-02-16 23:00:00,44037.45,44211.09,43874.77,43901.48,23.35114597,0.8303315259387957,3121.8571963091144
2022-02-17 00:00:00,43901.49,44131.28,43836.8,44095.16,27.76847914,0.8425475,3147.2574999999997
2022-02-17 01:00:00,44100.65,44204.78,44012.94,44050.49,20.38935018,0.8412002784514994,3147.6950675239405
2022-02-17 02:00:00,44050.49,44135.37,43868.65,44023.65,26.52215194,0.839693885351706,3147.4089677617776
2022-02-17 03:00:00,44044.65,44044.65,43598.93,43614.62,85.19903424,0.8367460634617025,3145.804487134233
2022-02-17 04:00:00,43592.93,43733.06,43373.83,43654.94,80.75710719,0.834395228427082,3143.277876429946
2022-02-17 05:00:00,43621.87,43736.29,43549.23,43652.49,19.57414823,0.8340364352031593,3141.9710225010435
2022-02-17 06:00:00,43636.12,43925.72,43595.63,43869.28,23.20928074,0.8337486662180484,3140.714052187301
2022-02-17 07:00:00,43878.12,43965.13,43774.24,43962.04,18.7109383,0.8333319359186268,3139.487475765974
2022-02-17 08:00:00,43965.73,44046.19,43355.85,43505.49,108.6609091,0.8286074845534873,3133.734666354763
2022-02-17 09:00:00,43504.06,43559.46,42950.74,43252.96,139.2162848,0.8271695038162057,3130.3984459539574
2022-02-17 10:00:00,43234.99,43383.05,42957.18,43076.37,58.69639395,0.8257152275397959,3123.5480978778874
2022-02-17 11:00:00,43091.42,43252.11,43023.02,43208.04,121.2899169,0.8245865718006917,3121.8569670963393
2022-02-17 12:00:00,43191.99,43376.16,43191.49,43254.0,41.25066547,0.8237537156653749,3121.05596833088
2022-02-17 13:00:00,43244.58,43337.02,42164.19,42289.13,192.2620529,0.8224804101582893,3113.6353577341847
2022-02-17 14:00:00,42262.2,42434.95,41882.54,41948.56,157.512883,0.8190527996689967,3105.3899411763837
2022-02-17 15:00:00,41925.21,42166.35,41700.0,41958.26,200.4897512,0.8171694319599581,3098.020444647701
2022-02-17 16:00:00,41937.62,42141.99,41662.73,41999.07,159.6332852,0.8156547887587929,3092.8217087586722
2022-02-17 17:00:00,41993.72,42023.97,41632.17,41767.0,90.59625144,0.8141253968038257,3089.3428542963698
2022-02-17 18:00:00,41775.82,41878.09,40804.6,41331.01,272.1958965,0.8105041446299436,3070.5054993322656
2022-02-17 19:00:00,41296.29,41296.29,40970.18,41236.6,79.92598061,0.8096737637896535,3063.1752775501946
2022-02-17 20:00:00,41226.14,41226.14,40869.01,40905.33,148.1572233,0.8084758091710675,3053.7748337518565
2022-02-17 21:00:00,40905.33,40976.59,40088.88,40710.07,258.3240328,0.8061956712584153,3044.3723330655876
2022-02-17 22:00:00,40701.6,40795.49,40448.83,40734.52,45.82461876,0.8057140670446729,3043.117627528638
2022-02-17 23:00:00,40743.06,40791.91,40479.4,40556.11,61.3237251,0.8048321140180771,3041.948709545442
2022-02-18 00:00:00,40532.66,40691.63,40331.93,40602.52,53.70110437,0.7767650000000001,2886.9125000000004
2022-02-18 01:00:00,40582.62,40972.11,40378.68,40817.35,187.6770073,0.7810972963051406,2898.984216547612
2022-02-18 02:00:00,40819.66,40927.33,40695.43,40801.96,33.9560075,0.7824285992681497,2899.249000356522
2022-02-18 03:00:00,40801.96,40808.22,40607.88,40727.25,19.84593598,0.7829514259382433,2899.486078671232
2022-02-18 04:00:00,40731.95,40815.35,40503.6,40530.0,57.96328571,0.783610094227779,2893.1402943463677
2022-02-18 05:00:00,40530.0,40739.08,40530.0,40659.03,60.3881395,0.7842372713639261,2893.614456313473
2022-02-18 06:00:00,40643.49,40779.35,40607.13,40752.74,47.60973218,0.7859460700478387,2893.8331194654575
2022-02-18 07:00:00,40760.02,40813.35,40596.74,40690.03,55.97929388,0.7885973030164597,2894.2298719466007
2022-02-18 08:00:00,40697.33,40996.31,40697.33,40911.97,48.7070494,0.7924113272257198,2896.586372931549
2022-02-18 09:00:00,40938.98,40956.7,40804.04,40918.55,46.3715829,0.7930842881232523,2898.1348612957095
2022-02-18 10:00:00,40917.95,40917.95,40740.38,40830.88,19.5183408,0.7928472986430399,2898.488929149927
2022-02-18 11:00:00,40830.88,40830.88,40112.78,40209.15,172.196099,0.7892118025291739,2898.165521738014
2022-02-18 12:00:00,40220.35,40573.01,40112.78,40463.49,81.33273219,0.7872102357113202,2898.1361596910683
2022-02-18 13:00:00,40490.0,40548.88,40226.25,40412.31,36.21343021,0.7860174070574099,2898.049906317634
2022-02-18 14:00:00,40420.46,40530.03,39626.36,40506.5,343.8044011,0.7850107078479867,2870.246547841135
2022-02-18 15:00:00,40525.71,40811.13,39663.53,39860.98,238.9987388,0.7831127429978448,2863.5426342372493
2022-02-18 16:00:00,39835.62,40434.36,39450.0,39940.25,241.9941234,0.7802987522073105,2860.4369181888565
2022-02-18 17:00:00,39975.2,40394.39,39924.18,40063.59,127.74941,0.7790685877544953,2858.518049887734
2022-02-18 18:00:00,40050.47,40228.65,39802.53,40165.13,76.64938141,0.7787851860484402,2857.557343673531
2022-02-18 19:00:00,40193.44,40354.04,40062.78,40232.95,86.00921999,0.7786457075885485,2856.9360708987324
2022-02-18 20:00:00,40236.66,40311.76,39936.03,40044.19,71.33787139,0.7785875711984499,2855.848321973018
2022-02-18 21:00:00,40055.86,40179.13,39921.03,40007.25,26.56339469,0.778460684845985,2855.0793948417477
2022-02-18 22:00:00,40001.54,40077.0,39745.63,39961.9,40.91520158,0.7785977539828116,2854.3996041490427
2022-02-18 23:00:00,39962.06,40107.02,39901.61,39996.99,37.23343676,0.7789027619705269,2853.5251938973834
2022-02-19 00:00:00,40008.75,40261.46,39952.19,40238.65,41.13788207,0.7919875,2801.7774999999997
2022-02-19 01:00:00,40228.39,40322.8,40096.62,40171.14,17.99612335,0.7897255543987902,2806.3459582160262
2022-02-19 02:00:00,40176.93,40244.45,40105.86,40203.54,22.57097631,0.7899364085538447,2809.2109123904484
2022-02-19 03:00:00,40197.38,40268.36,40096.4,40171.33,32.7756087,0.7902816869544376,2809.709443146673
2022-02-19 04:00:00,40171.33,40321.06,40106.98,40258.92,10.48965083,0.7907327659593257,2810.14917725566
2022-02-19 05:00:00,40226.75,40287.34,40171.6,40276.76,8.75355059,0.7921485596214426,2810.4652264711276
2022-02-19 06:00:00,40269.08,40471.27,40240.8,40402.01,23.02291886,0.7935838419193255,2811.2255825898756
2022-02-19 07:00:00,40404.09,40440.16,40286.34,40306.75,13.99400383,0.7936735872055938,2811.7450723020247
2022-02-19 08:00:00,40297.75,40335.58,39968.2,40000.0,38.15708786,0.7932577405101079,2809.423498849415
2022-02-19 09:00:00,39986.96,40075.76,39905.85,39929.42,64.04252703,0.7924734350342385,2806.550007566047
2022-02-19 10:00:00,39959.48,39995.19,39788.06,39936.18,33.29645809,0.7917666336659234,2805.5207355106504
2022-02-19 11:00:00,39968.72,40040.21,39587.08,39858.1,58.72472722,0.7894662842517947,2787.7025034397852
2022-02-19 12:00:00,39862.48,39957.84,39682.15,39776.44,120.1322501,0.7871315342524184,2776.8670327821487
2022-02-19 13:00:00,39775.2,40086.02,39655.26,40048.21,31.97910712,0.7982155244249968,2770.9767289673086
2022-02-19 14:00:00,40030.81,40030.81,39786.36,39892.11,14.70961976,0.8000643096034492,2770.1207437494204
2022-02-19 15:00:00,39904.29,40031.81,39837.0,39985.6,17.83743327,0.8020278037538815,2768.467122058161
2022-02-19 16:00:00,39980.5,40360.2,39876.85,39981.0,49.32138103,0.8058269122773692,2767.810207949258
2022-02-19 17:00:00,39975.6,40195.44,39914.57,40195.44,15.85591567,0.8071149448961648,2767.6685071249813
2022-02-19 18:00:00,40141.12,40222.22,40058.41,40148.73,10.19896866,0.8077197007464717,2767.3257423558007
2022-02-19 19:00:00,40140.43,40145.93,39939.79,39979.8,14.34516924,0.8079778378758697,2766.7420649837018
2022-02-19 20:00:00,39979.8,40119.37,39954.02,40089.83,12.05757047,0.8080517185135387,2766.5463355777547
2022-02-19 21:00:00,40083.71,40087.71,39822.03,39957.17,21.63541894,0.8081034964548678,2766.100329126491
2022-02-19 22:00:00,39950.59,40081.15,39896.91,40042.1,13.80905439,0.808418271347828,2765.749187620111
2022-02-19 23:00:00,40026.11,40166.49,39989.5,40109.02,8.81089259,0.8089422215641838,2765.6079703236387
2022-02-20 00:00:00,40108.62,40151.62,39895.91,39953.29,11.05519233,0.8075175,2738.854999999999
2022-02-20 01:00:00,39953.29,40032.08,39834.67,40021.9,12.99278571,0.8030830201800591,2731.9881345227213
2022-02-20 02:00:00,39998.39,40037.91,39851.43,39869.29,5.96542537,0.8013403800565452,2730.5406796484763
2022-02-20 03:00:00,39854.02,39914.39,39716.56,39822.84,20.30111325,0.8006847348540669,2726.077416269306
2022-02-20 04:00:00,39825.16,39853.22,39492.25,39563.5,45.63657329,0.7994562587740434,2710.527437552408
2022-02-20 05:00:00,39589.13,39707.24,39303.25,39391.05,32.25420602,0.7961732691612978,2705.2334565027472
2022-02-20 06:00:00,39401.39,39438.9,38709.3,38817.94,298.3020511,0.7941133110216815,2686.0580201673883
2022-02-20 07:00:00,38787.5,38901.41,38602.54,38811.55,61.57281595,0.7935628607141934,2680.7280973146285
2022-02-20 08:00:00,38782.5,38850.0,38092.83,38172.67,178.9318655,0.7918720322614246,2664.064842113131
2022-02-20 09:00:00,38127.25,38417.8,37974.18,38194.17,113.2976821,0.7915748770330959,2656.811633528106
2022-02-20 10:00:00,38240.05,38398.32,38154.43,38195.93,32.14590597,0.79138536872866,2653.2429126052843
2022-02-20 11:00:00,38211.97,38374.8,38150.0,38366.8,23.66402276,0.7912450939666281,2652.325157741966
2022-02-20 12:00:00,38371.59,38628.0,38226.77,38233.55,34.64405913,0.7914119250215922,2651.6311236517386
2022-02-20 13:00:00,38252.55,38333.25,38195.13,38231.06,20.50966045,0.7913811233745304,2650.8279403535607
2022-02-20 14:00:00,38227.27,38309.09,38039.56,38221.58,25.22486098,0.7899967174779614,2649.505519398187
2022-02-20 15:00:00,38217.34,38431.37,38148.8,38373.62,40.90642744,0.78842766053314,2649.652782266751
2022-02-20 16:00:00,38367.5,38536.17,38271.76,38304.51,26.54644674,0.7879474830473102,2649.6914964713874
2022-02-20 17:00:00,38273.86,38429.51,38247.28,38296.19,11.49912933,0.7879028884764048,2649.688549385235
2022-02-20 18:00:00,38272.47,38462.11,38188.12,38423.09,38.96135509,0.7877594570300809,2650.329050158539
2022-02-20 19:00:00,38449.92,38449.92,38332.91,38409.51,33.08435646,0.787691786057267,2650.3914616623088
2022-02-20 20:00:00,38416.41,38417.4,38270.84,38332.4,15.02428415,0.7875617914887588,2649.3624700889786
2022-02-20 21:00:00,38349.0,38370.59,38059.05,38255.57,37.87413368,0.7863560284104392,2642.0153352218254
2022-02-20 22:00:00,38256.68,38894.72,38249.49,38876.62,90.58248703,0.7863765878111002,2642.0233686790298
2022-02-20 23:00:00,38839.12,38983.0,38369.7,38373.9,72.53470756,0.7862390441577621,2641.853087022282
2022-02-21 00:00:00,38384.09,38781.36,38208.64,38777.48,47.91094663,0.7851725,2654.8349999999996
2022-02-21 01:00:00,38775.67,39397.63,38598.38,39149.85,213.4631311,0.7900150829119968,2680.7893641333135
2022-02-21 02:00:00,39161.14,39272.07,39064.7,39137.84,23.89259539,0.792010291949779,2687.069727300421
2022-02-21 03:00:00,39128.65,39275.85,38833.81,38939.65,37.61021254,0.7907829071940414,2691.0393268986395
2022-02-21 04:00:00,38973.81,39397.63,38956.51,39318.13,54.8777411,0.7910691167326163,2698.068441965539
2022-02-21 05:00:00,39329.24,39494.11,39240.1,39255.96,37.72466383,0.7911819728386681,2703.4149993924443
2022-02-21 06:00:00,39242.71,39290.0,39180.0,39236.56,23.85161012,0.791511061172077,2714.3973421890246
2022-02-21 07:00:00,39238.06,39368.64,39093.61,39335.98,40.42918866,0.791982112030514,2722.1897851832723
2022-02-21 08:00:00,39312.15,39395.59,38992.16,39070.76,100.7421384,0.7920714521983092,2723.435940479709
2022-02-21 09:00:00,39080.89,39106.27,38897.74,38923.29,49.2446264,0.7916505473773424,2722.3075216806446
2022-02-21 10:00:00,38939.21,38998.52,38250.76,38289.75,112.7108492,0.7909044181707542,2715.387931682633
2022-02-21 11:00:00,38296.61,38452.53,37375.6,37606.76,311.8059291,0.7876334565728633,2700.786454202456
2022-02-21 12:00:00,37590.05,37819.1,37423.16,37565.55,262.7762836,0.7847630681057866,2675.882889632572
2022-02-21 13:00:00,37573.54,37726.84,37200.02,37607.94,99.86100893,0.7820220696461004,2670.6498056911196
2022-02-21 14:00:00,37580.37,38881.31,37500.0,38723.49,246.3155655,0.7815932203372086,2672.235200733639
2022-02-21 15:00:00,38697.16,39304.14,38658.36,38853.47,333.0021268,0.7817307944608286,2679.699926858395
2022-02-21 16:00:00,38850.57,39168.73,38695.24,38703.55,392.7310133,0.781723642350168,2681.5573777995833
2022-02-21 17:00:00,38739.47,38855.73,38470.13,38543.1,51.03499891,0.7814101098278757,2682.840684728566
2022-02-21 18:00:00,38574.07,38668.03,37562.59,37810.55,270.7602472,0.7790047783343951,2678.176931779475
2022-02-21 19:00:00,37761.56,38326.43,37597.36,38154.35,131.4346829,0.7780740297376644,2676.333994616483
2022-02-21 20:00:00,38166.06,38463.9,37967.28,38260.63,52.76910466,0.7762195318198183,2675.618787869042
2022-02-21 21:00:00,38251.94,38394.79,36927.06,37067.6,177.0376821,0.7713965660625741,2671.0068949659953
2022-02-21 22:00:00,37057.91,37778.15,36810.72,37578.07,225.7699371,0.7686963370846434,2667.7301296979645
2022-02-21 23:00:00,37546.24,37696.63,36861.79,37076.6,203.6640808,0.7620963474221634,2662.1876545523983
2022-02-22 00:00:00,37036.98,37346.62,36859.94,37224.02,43.76305553,0.7082350000000001,2588.3
2022-02-22 01:00:00,37258.22,37462.33,36896.24,37270.54,71.77056793,0.7066906331098202,2593.1170585553136
2022-02-22 02:00:00,37238.37,37255.66,36923.32,37041.99,131.5953917,0.7037259975029815,2588.553190336799
2022-02-22 03:00:00,37021.01,37021.01,36368.99,36601.97,281.6610231,0.6979604636593968,2571.8457883984574
2022-02-22 04:00:00,36612.29,36818.54,36576.05,36642.7,91.4525313,0.6962742861529525,2568.522550408118
2022-02-22 05:00:00,36646.81,37265.06,36565.66,36756.47,95.09496742,0.6953357562563272,2559.5591190002783
2022-02-22 06:00:00,36744.37,37008.93,36612.58,36868.13,164.780114,0.694470804178824,2552.9674099689896
2022-02-22 07:00:00,36862.74,37003.25,36543.21,36790.54,87.8523982,0.6926515486224686,2546.914656926594
2022-02-22 08:00:00,36788.87,37193.73,36764.52,37141.79,68.172144,0.6923674534590369,2546.449288017482
2022-02-22 09:00:00,37144.44,37333.39,37049.42,37161.31,66.25606614,0.6923059080243136,2546.794974270338
2022-02-22 10:00:00,37164.67,37883.78,37092.74,37760.32,110.481421,0.6934257984915706,2552.0940047834983
2022-02-22 11:00:00,37719.07,37796.93,37430.6,37552.95,47.72768305,0.6943332118214749,2554.9652008494973
2022-02-22 12:00:00,37524.0,37788.95,37301.0,37665.4,45.62042103,0.6950455754553245,2556.40471249605
2022-02-22 13:00:00,37669.4,37975.57,37341.59,37875.81,50.97276605,0.6959804838171814,2559.3267834822714
2022-02-22 14:00:00,37839.84,38339.48,37462.33,38179.33,254.5787322,0.6978214115632713,2569.6842056071155
2022-02-22 15:00:00,38168.33,38250.0,37702.93,37760.8,158.5374442,0.6984730978550685,2579.982459839016
2022-02-22 16:00:00,37782.7,37905.88,37501.0,37727.5,130.0453869,0.6986731632697202,2583.560828577509
2022-02-22 17:00:00,37719.49,37866.19,37400.0,37665.43,73.55129083,0.698503599731416,2584.123269482576
2022-02-22 18:00:00,37683.95,38022.79,37556.54,37741.64,92.76421931,0.6985160607091914,2584.842206438739
2022-02-22 19:00:00,37733.92,38183.1,37626.0,38085.19,111.4367473,0.6990909527321759,2586.511155350757
2022-02-22 20:00:00,38127.16,38305.23,37807.18,37932.03,88.15364616,0.6991607366552448,2588.77581138562
2022-02-22 21:00:00,37935.73,38070.43,37843.32,37907.16,27.14903037,0.6992231757670335,2589.4111895879187
2022-02-22 22:00:00,37905.96,38006.06,37782.46,37922.16,39.57902914,0.6993028960034813,2589.615689339197
2022-02-22 23:00:00,37933.4,38463.88,37901.65,38269.94,55.76295826,0.7004368637458154,2590.8367906395506
2022-02-23 00:00:00,38269.94,38381.0,38082.09,38159.89,46.20911442,0.7194950000000001,2633.600000000001
2022-02-23 01:00:00,38167.26,38184.93,37959.81,38097.41,24.1313065,0.716231743974923,2627.6660862038175
2022-02-23 02:00:00,38071.84,38232.29,37552.3,37706.57,71.65668676,0.7131953737394111,2623.7745017096636
2022-02-23 03:00:00,37669.0,37811.77,37615.63,37786.4,12.0051222,0.7117578997366851,2623.5687938223673
2022-02-23 04:00:00,37763.79,38113.14,37749.08,38062.3,35.84441485,0.7120677167018551,2632.106765473609
2022-02-23 05:00:00,38049.36,38145.45,37851.48,38032.76,32.54290306,0.7123190307673292,2637.001586600337
2022-02-23 06:00:00,38011.22,38185.25,37954.89,38026.79,23.70256949,0.7126810534856658,2646.955566424218
2022-02-23 07:00:00,37995.58,38245.84,37995.58,38189.12,44.62109724,0.7131899803353806,2651.6120361678313
2022-02-23 08:00:00,38174.24,38833.94,38109.16,38719.61,142.3814172,0.7148200900304031,2665.2347668573602
2022-02-23 09:00:00,38719.46,39021.45,38630.96,38899.29,93.52030775,0.7163686992491757,2669.5278308307506
2022-02-23 10:00:00,38931.22,38969.34,38798.91,38898.72,38.22937738,0.7179096074341115,2671.936024597782
2022-02-23 11:00:00,38877.69,39162.1,38775.2,38811.2,69.58371122,0.7201800093482876,2679.7938312273004
2022-02-23 12:00:00,38821.3,39132.86,38781.13,39056.36,32.52257023,0.7225898290576889,2682.7539723198306
2022-02-23 13:00:00,39037.18,39303.24,38927.97,39007.9,87.03607743,0.7241976636718371,2686.588227865376
2022-02-23 14:00:00,38983.76,39032.35,38648.86,38677.89,144.1702361,0.7245055041792758,2689.050090482634
2022-02-23 15:00:00,38677.89,38687.55,38463.9,38535.68,109.526248,0.7245007010903164,2689.6809762287426
2022-02-23 16:00:00,38539.7,38732.71,38371.75,38667.39,75.38827272,0.7247982764888616,2690.4667092214668
2022-02-23 17:00:00,38675.65,38794.0,38049.77,38102.71,111.7083465,0.724555757752584,2690.2379761111797
2022-02-23 18:00:00,38107.63,38124.75,37732.87,37790.51,183.4802403,0.7236882621302323,2689.1922441322395
